,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Weather Normalized Site Electricity (kWh),Total GHG Emissions (Metric Tons CO2e),Direct GHG Emissions (Metric Tons CO2e),Indirect GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Source EUI (kBtu/ft²),Primary Property Type - Self Selected,Largest Property Use Type (ft²),2nd Largest Property Use (ft²),3rd Largest Property Use Type (ft²),Total area (ft²),Site Gas (kBtu/ft²),Electricity Use Grid Purchase (kBtu),ENERGY STAR Score,Property Id,Electricity Use - Grid Purchase (kBtu),Electricity Use Area (kBtu/ft²),GHG Emissions Area (Metric Tons CO2e/ft²),Water use Area (kgal/ft²),Code Property Type
98,1966,2,95,102.9,192748786.0,2081328.9,11506333.3,14065.8,10237.8,3828.0,2274380.0,0.0,0.0,145.9,Multifamily Housing,2274380.0,0.0,0.0,2274380.0,84.74783721277886,41249611.5,41,4994394,41249611.5,18.136640095322683,0.006184454664567926,0.0,0
99,1966,1,95,24.4,3140589.8,31405.9,4440180.9,1612.3,166.8,1445.5,766080.0,0.0,0.0,68.1,Multifamily Housing,766080.0,0.0,0.0,766080.0,4.099558531746031,15576311.5,100,4994396,15576311.5,20.33248681599833,0.002104610484544695,0.0,0
100,1966,1,95,20.4,5042100.1,50421.0,7084439.6,2650.3,267.8,2382.5,1508300.0,0.0,0.0,57.0,Multifamily Housing,1508300.0,0.0,0.0,1508300.0,3.342902671882251,25673300.1,100,4994395,25673300.1,17.021348604389047,0.0017571438042829678,0.0,0
101,1984,2,100,36.0,2224099.9,22241.0,540973.0,293.4,118.1,175.3,114300.0,2522.6,22.07,72.3,Multifamily Housing,114300.0,0.0,0.0,114300.0,19.458441819772528,1888487.4,97,5038291,1888487.4,16.522199475065616,0.0025669291338582677,0.022069991251093612,0
102,1988,8,100,67.0,6490099.9,71065.0,758329.9,584.8,344.7,240.1,135507.0,1748.3,12.9,110.2,Multifamily Housing,135507.0,0.0,0.0,135507.0,47.894941958718,2587421.9,35,5049377,2587421.9,19.09437815020626,0.0043156442102622004,0.012901916506158352,0
103,1964,1,100,19.0,0.0,0.0,2032705.2,682.6,0.0,682.6,387600.0,0.0,0.0,59.6,Multifamily Housing,387600.0,0.0,0.0,387600.0,0.0,7355999.1,100,2945699,7355999.1,18.978325851393187,0.00176109391124871,0.0,0
104,1964,1,100,18.1,0.0,0.0,1934931.0,652.5,0.0,652.5,387600.0,29024.4,74.88,57.0,Multifamily Housing,387600.0,0.0,0.0,387600.0,0.0,7031176.6,100,2941953,7031176.6,18.140290505675953,0.00168343653250774,0.07488235294117647,0
105,1965,1,100,19.9,0.0,0.0,2124205.4,715.0,0.0,715.0,387600.0,0.0,0.0,62.4,Multifamily Housing,387600.0,0.0,0.0,387600.0,0.0,7705251.5,100,2941948,7705251.5,19.87938983488132,0.0018446852425180599,0.0,0
106,1973,1,100,19.7,0.0,0.0,2114562.0,708.4,0.0,708.4,387600.0,0.0,0.0,61.8,Multifamily Housing,387600.0,0.0,0.0,387600.0,0.0,7633235.3,100,2945698,7633235.3,19.693589525283798,0.0018276573787409701,0.0,0
107,1973,1,100,20.2,0.0,0.0,2147857.6,726.2,0.0,726.2,387600.0,57488.0,148.32,63.4,Multifamily Housing,387600.0,0.0,0.0,387600.0,0.0,7825331.0,100,2945709,7825331.0,20.18919246646027,0.0018735810113519092,0.14831785345717236,0
108,1951,1,100,59.3,3223861.0,34500.6,73333.3,194.5,171.2,23.2,58560.0,0.0,0.0,71.2,Multifamily Housing,58560.0,0.0,0.0,58560.0,55.052271174863385,250213.2,100,2736146,250213.2,4.272766393442623,0.003321379781420765,0.0,0
109,1951,1,100,84.3,13579647.6,144982.5,808957.3,985.0,721.3,263.7,194870.0,0.0,0.0,119.0,Multifamily Housing,194870.0,0.0,0.0,194870.0,69.68567557859086,2841478.1,79,2630961,2841478.1,14.581403499769078,0.005054651819161492,0.0,0
110,1951,1,100,74.9,3400178.7,36349.8,73333.3,203.8,180.6,23.2,48710.0,0.0,0.0,89.4,Multifamily Housing,48710.0,0.0,0.0,48710.0,69.80453089714638,250213.2,96,2736139,250213.2,5.13679326626976,0.004183945801683433,0.0,0
111,1951,1,100,72.4,3278158.0,35270.7,73333.3,197.3,174.1,23.2,48710.0,0.0,0.0,86.8,Multifamily Housing,48710.0,0.0,0.0,48710.0,67.29948675836584,250213.2,97,2736140,250213.2,5.13679326626976,0.004050502976801478,0.0,0
112,1949,1,100,61.1,3202654.8,34242.9,73333.3,193.3,170.1,23.2,56534.0,0.0,0.0,73.4,Multifamily Housing,56534.0,0.0,0.0,56534.0,56.65006544734142,250213.2,99,2736142,250213.2,4.425888845650405,0.003419181377578095,0.0,0
113,1949,1,100,70.1,3713462.9,39803.0,73333.3,220.5,197.2,23.2,56534.0,0.0,0.0,82.9,Multifamily Housing,56534.0,0.0,0.0,56534.0,65.68547953443945,250213.2,96,2736143,250213.2,4.425888845650405,0.003900307779389394,0.0,0
114,1968,1,100,37.0,1786352.9,17466.8,1318688.4,534.2,94.9,439.3,176434.0,0.0,0.0,94.9,Multifamily Housing,176434.0,0.0,0.0,176434.0,10.124765634741603,4734263.2,95,2515949,4734263.2,26.833054853372932,0.0030277610891324804,0.0,0
115,1968,1,100,34.8,1653807.1,16141.3,1274960.1,504.2,87.8,416.3,176434.0,0.0,0.0,89.7,Multifamily Housing,176434.0,0.0,0.0,176434.0,9.37351700919324,4486181.8,97,2549353,4486181.8,25.42696872484895,0.002857725835156489,0.0,0
116,1972,1,100,86.4,6152710.2,66548.3,561147.4,515.2,326.8,188.4,94656.0,0.0,0.0,135.6,Multifamily Housing,94656.0,0.0,0.0,94656.0,65.00074163286004,2029867.0,51,2747097,2029867.0,21.444673343475323,0.005442866801893172,0.0,0
117,1972,1,100,109.0,3175487.2,34720.1,265865.5,258.0,168.7,89.3,37964.0,0.0,0.0,167.4,Multifamily Housing,37964.0,0.0,0.0,37964.0,83.64469497418608,962443.3,35,2747744,962443.3,25.35147244758192,0.006795911916552523,0.0,0
118,1972,1,100,133.2,13457997.3,141370.3,441394.0,859.8,714.8,145.0,112796.0,0.0,0.0,168.8,Multifamily Housing,112796.0,0.0,0.0,112796.0,119.31271764956205,1562081.8,31,2748460,1562081.8,13.848733997659492,0.0076226107308769815,0.0,0
119,1972,1,100,136.4,12628467.3,132636.3,269794.6,772.2,670.8,101.4,100569.0,0.0,0.0,166.0,Multifamily Housing,100569.0,0.0,0.0,100569.0,125.57017868329207,1092761.2,35,5853361,1092761.2,10.865785679483738,0.007678310413745787,0.0,0
120,1972,1,100,131.2,14005422.8,147230.3,473104.6,902.1,743.9,158.2,119786.0,0.0,0.0,167.5,Multifamily Housing,119786.0,0.0,0.0,119786.0,116.92036465029302,1705249.4,32,2747847,1705249.4,14.235798841266925,0.007530930158783164,0.0,0
121,1965,2,100,185.2,624938667.5,6217765.0,0.0,33193.5,33193.5,0.0,3374944.0,0.0,0.0,194.4,Multifamily Housing,3374944.0,0.0,0.0,3374944.0,185.17008504437408,0.0,4,5863726,0.0,0.0,0.00983527430381067,0.0,0
122,1966,3,100,53.3,0.0,0.0,0.0,940.3,940.3,0.0,279855.0,0.0,0.0,55.0,Multifamily Housing,279855.0,0.0,0.0,279855.0,0.0,0.0,100,5870916,0.0,0.0,0.0033599542620285504,0.0,0
123,1966,1,100,17.2,183537.5,1868.6,373103.8,130.4,9.7,120.6,86069.0,3584.7,41.65,49.7,Multifamily Housing,86069.0,0.0,0.0,86069.0,2.132446060718726,1299973.4,100,3128544,1299973.4,15.103851560956906,0.0015150634955675099,0.0416491419674912,0
124,1966,1,100,21.2,243909.4,2477.7,453181.4,159.8,13.0,146.8,86303.0,2823.9,32.72,60.5,Multifamily Housing,86303.0,0.0,0.0,86303.0,2.826198394030335,1581933.0,100,3128567,1581933.0,18.329988528788107,0.0018516158186853296,0.032720762893526295,0
125,1928,1,100,83.5,0.0,0.0,790362.4,408.4,0.0,408.4,60852.0,2352.7,38.66,186.2,Office,60852.0,0.0,0.0,60852.0,0.0,2696716.9,75,5840365,2696716.9,44.315994544139876,0.006711365279694998,0.038662656938145,1
126,1915,1,100,92.7,0.0,0.0,618073.9,358.5,0.0,358.5,49000.0,396.9,8.1,196.9,Office,49000.0,0.0,0.0,49000.0,0.0,2159744.9,64,5849080,2159744.9,44.076426530612245,0.007316326530612245,0.0081,1
127,1930,1,100,16.4,223389.7,2292.0,299684.5,110.5,11.9,98.6,78397.0,0.0,0.0,45.6,Residence Hall/Dormitory,78397.0,0.0,0.0,78397.0,2.849467454111765,1062950.2,100,5871129,1062950.2,13.55855708764366,0.0014094927101802365,0.0,4
128,1963,1,100,48.0,0.0,0.0,5986487.4,1919.0,0.0,1919.0,430679.0,0.0,0.0,150.8,Hospital (General Medical & Surgical),430679.0,0.0,0.0,430679.0,0.0,20678456.8,100,5876656,20678456.8,48.01361756667959,0.004455754750057468,0.0,12
129,1924,1,100,23.1,0.0,0.0,2091462.5,662.2,0.0,662.2,309327.0,0.0,0.0,72.4,Hospital (General Medical & Surgical),309327.0,0.0,0.0,309327.0,0.0,7136070.8,100,5876761,7136070.8,23.069666728090336,0.002140776589175856,0.0,12
130,1924,1,100,188.5,51627839.6,565351.3,1856504.4,3345.9,2742.2,603.7,308328.0,0.0,0.0,242.1,Hospital (General Medical & Surgical),308328.0,0.0,0.0,308328.0,167.44453828390544,6505367.6,100,5876760,6505367.6,21.098854466671856,0.010851755273604734,0.0,12
131,1940,1,100,102.0,2262759.1,22627.6,201380.9,270.5,205.2,65.3,40320.0,3192.5,79.18,142.4,Multifamily Housing,40320.0,0.0,0.0,40320.0,56.12001736111112,703622.8,64,2919954,703622.8,17.450962301587303,0.006708829365079365,0.07917906746031746,0
132,1940,2,100,85.6,3625825.0,36258.2,347914.2,412.5,299.4,113.1,73440.0,3192.5,43.47,123.7,Multifamily Housing,73440.0,0.0,0.0,73440.0,49.371255446623096,1218671.6,74,5876774,1218671.6,16.59411220043573,0.005616830065359477,0.043470860566448805,0
133,1975,1,100,135.6,6072399.9,63920.0,579852.9,506.1,322.5,183.6,59390.0,0.0,0.0,212.0,Multifamily Housing,59390.0,0.0,0.0,59390.0,102.24616770500084,1978458.4,8,5877235,1978458.4,33.3129887186395,0.008521636639164843,0.0,0
134,1949,1,100,22.6,2325893.0,23258.9,10316.4,126.8,123.5,3.3,104463.0,0.0,0.0,24.4,Multifamily Housing,104463.0,0.0,0.0,104463.0,22.265232666111448,35199.5,100,4932057,35199.5,0.3369566257909499,0.00121382690522003,0.0,0
135,1949,1,100,24.3,2502499.9,26919.1,9868.3,136.0,132.9,3.1,104463.0,0.0,0.0,26.2,Multifamily Housing,104463.0,0.0,0.0,104463.0,23.95584943951447,33670.8,100,4950902,33670.8,0.32232273627983116,0.0013018963652202216,0.0,0
136,1969,1,95,69.1,0.0,0.0,17604898.7,6614.7,0.0,6614.7,1096193.0,0.0,0.0,189.3,Office,1090700.0,5493.0,0.0,1096193.0,0.0,60067921.6,84,4292967,60067921.6,54.79684836520576,0.006034247618804353,0.0,1
137,1970,1,100,124.3,0.0,0.0,18229596.8,0.0,0.0,0.0,1390556.0,30656.2,22.05,225.0,Office,1390556.0,37959.0,0.0,1428515.0,0.0,62199391.9,77,2712342,62199391.9,43.54129421112134,0.0,0.02146018767741326,1
138,1987,1,100,76.0,0.0,0.0,9681158.0,3781.9,0.0,3781.9,575860.0,0.0,0.0,203.1,Office,575860.0,0.0,0.0,575860.0,0.0,33190336.7,77,2605878,33190336.7,57.63612110582433,0.006567394852915639,0.0,1
139,1969,1,100,108.6,0.0,0.0,12828684.5,7358.5,0.0,7358.5,859807.0,10430.1,12.13,229.7,Office,859807.0,38567.0,0.0,898374.0,0.0,43986845.5,62,1426421,43986845.5,48.962732113796704,0.00819090935401069,0.01160997535547556,1
140,1986,1,95,101.1,0.0,0.0,10455792.0,3662.4,0.0,3662.4,405310.0,0.0,0.0,292.1,Office,405310.0,0.0,0.0,405310.0,0.0,35675166.6,38,2591905,35675166.6,88.01945819249464,0.009036046482938985,0.0,1
141,1931,1,70,60.1,0.0,0.0,4192906.2,1717.7,0.0,1717.7,336025.0,4121.4,12.27,154.7,Office,336025.0,0.0,0.0,336025.0,0.0,14306197.6,86,4408948,14306197.6,42.57480127966669,0.005111822037050815,0.012265158842348039,1
142,1964,1,100,98.3,0.0,0.0,4464153.0,2558.3,0.0,2558.3,329991.0,4625.9,14.02,208.0,Office,322760.0,7231.0,0.0,329991.0,0.0,15287807.2,74,1423569,15287807.2,46.327951974447785,0.007752635677942732,0.014018261104090716,1
143,1921,1,100,64.3,0.0,0.0,8647758.8,4569.7,0.0,4569.7,887690.0,19907.9,22.43,141.8,Office,767690.0,120000.0,0.0,887690.0,0.0,29506156.8,92,2895860,29506156.8,33.23925784902387,0.005147855670335364,0.022426635424528836,1
144,1902,1,100,43.4,5162808.9,51628.1,14365179.3,5147.0,598.5,4548.5,1346974.0,18551.7,13.77,121.5,Office,741337.0,498437.0,65171.0,1304945.0,3.9563421446880906,49013997.8,90,2784974,49013997.8,37.56020200085061,0.003944227534493791,0.01421646123016679,1
145,1986,1,100,110.0,455351.5,4553.5,21867447.5,13616.4,24.2,13592.2,1485610.0,13880.6,9.34,222.2,Office,1445610.0,50000.0,40000.0,1535610.0,0.2965280898144711,74611739.9,79,1261466,74611739.9,48.5876882151067,0.008867095160880693,0.009039144053503168,1
146,1986,1,90,120.5,288797.0,2918.4,44489243.1,23331.4,15.3,23316.0,2577575.0,47595.3,18.47,251.6,Office,2376683.0,85652.0,60000.0,2522335.0,0.11449589368581096,151797316.0,71,1261470,151797316.0,60.18126696097069,0.009249921203963788,0.018869539533804987,1
147,1986,1,100,99.0,302506.3,3025.1,33151946.4,17398.4,46.8,17351.6,2341561.0,27966.5,11.94,206.4,Office,2161196.0,102911.0,52307.0,2316414.0,0.13059250203115677,113114454.9,78,2790048,113114454.9,48.83170922814316,0.007510919896011681,0.01207318726272592,1
148,1986,1,85,81.9,0.0,0.0,38781370.1,14560.1,0.0,14560.1,2025102.0,42664.1,21.07,227.2,Office,1979102.0,143982.0,46000.0,2169084.0,0.0,134559027.5,68,1261475,134559027.5,62.034954616787545,0.006712557005630027,0.019669178325966166,1
149,2006,1,100,103.2,22570814.9,220657.5,2455805.6,1976.4,1198.8,777.6,300000.0,12702.1,42.34,166.7,Multifamily Housing,297000.0,7732.0,3000.0,307732.0,73.34568683139875,8379209.8,15,2008956,8379209.8,27.228919319407797,0.006422471501176349,0.041276500331457244,0
150,2000,1,100,104.5,9993199.8,107351.6,3342436.0,1608.7,530.8,1077.9,206801.0,11591.4,56.05,227.1,Multifamily Housing,190354.0,16447.0,0.0,206801.0,48.322782771843464,11615652.5,3,3163348,11615652.5,56.168260791775666,0.007778975923714102,0.05605098621379974,0
151,1988,1,100,98.7,12314453.2,131535.9,2846359.5,1573.8,654.1,919.8,225262.0,13055.0,57.95,195.6,Multifamily Housing,196798.0,28464.0,0.0,225262.0,54.66724614005025,9911341.6,9,2654417,9911341.6,43.99917251911108,0.0069865312391792665,0.05795473715051806,0
152,1988,1,100,108.6,10294593.6,111458.7,1702130.2,1099.1,546.8,552.3,149637.0,0.0,0.0,197.1,Multifamily Housing,132184.0,17453.0,15560.0,165197.0,62.3170735546045,5951756.3,17,2656146,5951756.3,36.02823477423924,0.0066532685218254565,0.0,0
153,2001,1,95,53.4,3073100.0,30731.0,7071215.3,2406.9,163.2,2243.6,509831.0,34352.8,67.38,155.2,Hotel,509831.0,0.0,0.0,509831.0,6.027683683416662,24177260.2,54,4902001,24177260.2,47.42210693347403,0.004720976166612074,0.0673807595065816,2
154,2006,1,100,77.5,21189335.2,225830.0,4062748.1,2441.6,1125.5,1316.1,456414.0,0.0,0.0,146.3,Multifamily Housing,456414.0,0.0,0.0,456414.0,46.42569071062675,14182193.5,8,3513746,14182193.5,31.07309043981999,0.005349529155547376,0.0,0
155,2008,1,100,119.9,44547961.1,452532.3,3032236.0,3326.3,2366.2,960.1,457771.0,0.0,0.0,173.1,Multifamily Housing,408516.0,42835.0,14716.0,466067.0,95.58274046435385,10345990.6,25,2008836,10345990.6,22.198504935985596,0.007136956703649905,0.0,0
156,2008,1,100,70.0,9819766.7,112391.2,6125327.4,2508.5,521.6,1986.9,446186.0,0.0,0.0,173.8,Multifamily Housing,446186.0,0.0,0.0,446186.0,22.00823580300592,21410734.4,3,3513747,21410734.4,47.986118793507636,0.005622094821442178,0.0,0
157,2000,1,100,57.1,11764166.7,128640.6,2031891.8,1295.7,624.9,670.8,332500.0,0.0,0.0,105.4,Multifamily Housing,332500.0,0.0,0.0,332500.0,35.380952481203,7228604.6,80,4040832,7228604.6,21.740164210526316,0.003896842105263158,0.0,0
158,1929,1,100,71.7,0.0,0.0,3132591.3,1718.3,0.0,1718.3,300954.0,0.0,0.0,156.0,Office,296550.0,4404.0,0.0,300954.0,0.0,10840637.1,87,4034305,10840637.1,36.020910504595385,0.005709510423519873,0.0,1
159,1928,1,100,84.5,325076.0,3250.8,6821471.9,3128.4,17.3,3111.1,447442.0,0.0,0.0,203.6,Office,447442.0,0.0,0.0,447442.0,0.7265209792554119,23573067.3,70,2630986,23573067.3,52.68407368999781,0.006991744181368759,0.0,1
160,1983,1,100,81.8,697052.0,6970.5,6610151.2,2586.5,37.0,2549.4,368305.0,0.0,0.0,216.7,Office,368305.0,0.0,0.0,368305.0,1.8925944529669703,22553838.6,65,2630987,22553838.6,61.23685152251531,0.007022712154328614,0.0,1
161,2013,1,100,72.3,400466.0,4004.7,5961027.1,2275.5,21.3,2254.3,363378.0,8859.9,24.38,195.3,Office,361878.0,1500.0,0.0,363378.0,1.1020645168392142,20357251.2,80,4995672,20357251.2,56.0222446047917,0.006262074203721745,0.02438204844542047,1
162,1916,1,95,49.2,0.0,0.0,9117139.9,3400.8,0.0,3400.8,786975.0,10531.8,13.38,136.6,Office,786975.0,0.0,0.0,786975.0,0.0,31449269.5,93,4125459,31449269.5,39.96222179865942,0.0043213570952063286,0.013382636043076336,1
163,1900,1,100,59.8,700352.9,7511.9,2799108.8,1190.2,283.0,907.2,230740.0,3938.0,17.07,150.7,Office,230740.0,0.0,0.0,230740.0,3.03524703129063,9776319.5,86,2817520,9776319.5,42.369417959608214,0.005158186703649129,0.017066828464938892,1
164,1898,1,100,55.9,3496687.5,34966.9,2624383.2,1411.2,561.7,849.5,317135.0,9559.0,30.14,118.3,Multifamily Housing,310188.0,6947.0,0.0,317135.0,11.025864379522917,9154155.6,54,2769818,9154155.6,28.865169722673308,0.004449839973512858,0.030141737745754963,0
165,1900,1,100,98.5,1781720.0,17817.2,2451718.2,1169.7,384.7,785.0,142990.0,0.0,0.0,226.0,Office,142990.0,0.0,0.0,142990.0,12.460451779844744,8458685.8,58,2630988,8458685.8,59.15578571928108,0.008180292328134836,0.0,1
166,1904,1,100,92.3,0.0,0.0,7355154.5,3143.4,788.5,2354.9,389917.0,7399.6,18.98,231.9,Office,389917.0,0.0,0.0,389917.0,0.0,25376057.1,59,2630984,25376057.1,65.08066357712026,0.008061715698469162,0.018977372107397215,1
167,1927,1,100,51.6,0.0,0.0,3299897.2,1476.3,0.0,1476.3,343345.0,0.0,0.0,126.3,Office,343345.0,0.0,0.0,343345.0,0.0,11386611.9,88,2812115,11386611.9,33.16376210517119,0.004299756804380434,0.0,1
168,1956,1,100,38.9,0.0,0.0,2148012.2,1400.6,0.0,1400.6,466820.0,0.0,0.0,77.3,Office,466820.0,0.0,0.0,466820.0,0.0,7329018.7,99,4975664,7329018.7,15.699881538922925,0.0030002999014609485,0.0,1
169,1913,1,100,45.2,0.0,0.0,2270475.9,1043.9,0.0,1043.9,278183.0,0.0,0.0,109.4,Other,275500.0,2683.0,0.0,278183.0,0.0,7899607.6,92,4403226,7899607.6,28.397161580686095,0.0037525657570735816,0.0,9
170,1967,1,80,91.4,0.0,0.0,6511999.9,3082.3,0.0,3082.3,410295.0,8081.2,19.7,215.7,Office,400143.0,10152.0,0.0,410295.0,0.0,22384596.7,73,1423560,22384596.7,54.55732265808747,0.007512399614911223,0.01969607233819569,1
171,1902,1,100,77.4,323910.5,3239.1,3236144.0,1559.5,534.9,1024.7,237000.0,10017.2,42.27,177.5,Office,213300.0,23700.0,0.0,237000.0,1.366710970464135,11041724.7,73,4672970,11041724.7,46.58955569620253,0.006580168776371308,0.04226666666666667,1
172,2005,1,100,110.7,6737637.3,71367.1,4622511.4,2724.7,357.9,2366.8,325062.0,0.0,0.0,226.1,Multifamily Housing,325062.0,0.0,0.0,325062.0,20.72723757313989,16132212.6,1,3935582,16132212.6,49.628109714454474,0.00838209326220844,0.0,0
173,1920,1,100,72.1,15674543.6,171726.8,3499086.9,1940.5,832.6,1107.9,383214.0,0.0,0.0,140.8,Multifamily Housing,377214.0,6000.0,0.0,383214.0,40.90284697323167,11938886.0,35,2802829,11938886.0,31.15461856821515,0.00506375028052211,0.0,0
174,1997,1,100,60.8,15841065.5,158410.7,3974991.7,2129.4,841.4,1288.0,488895.0,16042.0,32.81,123.2,Multifamily Housing,488895.0,0.0,0.0,488895.0,32.40177440963806,13879591.6,46,2649702,13879591.6,28.38971885578703,0.004355536464885098,0.032812771658536084,0
175,1926,1,100,55.9,275593.7,2808.1,6337264.0,3590.4,14.6,3575.8,810962.0,0.0,0.0,120.1,Multifamily Housing,810962.0,0.0,0.0,810962.0,0.339835528668421,22143282.7,14,3518412,22143282.7,27.30495719898096,0.004427334449702946,0.0,0
176,1987,1,100,65.6,3162671.9,35259.9,1082974.0,514.2,168.0,346.2,105015.0,0.0,0.0,143.2,Multifamily Housing,82073.0,11471.0,11471.0,105015.0,30.116382421558825,3730339.3,66,2682645,3730339.3,35.52196638575442,0.004896443365233538,0.0,0
177,1983,1,75,70.0,0.0,0.0,13975497.3,6039.6,0.0,6039.6,1026117.0,19308.3,18.82,175.0,Office,745461.0,280656.0,0.0,1026117.0,0.0,48082671.5,87,2653219,48082671.5,46.858858687654525,0.00588587851093004,0.018816860065665027,1
178,1907,1,100,82.1,7265.6,81.0,2060609.0,817.6,158.6,659.0,112500.0,1449.1,12.88,217.4,Financial Office,61250.0,49250.0,2500.0,113000.0,0.06429734513274336,7100777.2,68,2691165,7100777.2,62.838736283185845,0.007235398230088496,0.012823893805309733,13
179,1929,1,100,161.0,0.0,0.0,26187832.2,9535.1,0.0,9535.1,671172.0,0.0,0.0,451.6,Office,562260.0,79660.0,29252.0,671172.0,0.0,89352894.4,9,2682108,89352894.4,133.1296514157325,0.01420664151663061,0.0,1
180,1827,1,100,95.9,2870553.1,32250.3,870501.5,431.3,152.5,278.8,61238.0,7918.6,129.31,203.3,Multifamily Housing,47510.0,12778.0,950.0,61238.0,46.875356804598454,3004184.5,1,2660909,3004184.5,49.057521473594825,0.0070430125085731085,0.12930859923576865,0
181,1983,1,100,73.6,15328209.4,171937.7,12690267.4,4872.3,814.2,4058.2,802690.0,0.0,0.0,191.1,Office,760443.0,42247.0,18941.0,821631.0,18.65583138902987,43730494.4,80,2964283,43730494.4,53.22400737070534,0.005930034285463913,0.0,1
182,1972,1,95,74.2,17137225.0,186688.2,5962642.1,2835.1,910.2,1924.9,510613.0,864235.7,1692.54,162.8,Multifamily Housing,468963.0,28000.0,10850.0,507813.0,33.74711754129965,20742302.7,16,4040945,20742302.7,40.846340483603214,0.005582960656777199,1.7018778566125718,0
183,1987,1,95,142.1,3130948.5,32149.0,8146850.7,3974.7,166.3,3808.4,346253.0,0.0,0.0,328.4,Multifamily Housing,346253.0,0.0,0.0,346253.0,9.042372196053176,28394789.2,1,2676435,28394789.2,82.00590088750134,0.011479178519752897,0.0,0
184,1972,1,100,108.4,0.0,0.0,74506183.1,32950.5,0.0,32950.5,3636683.0,99253.6,27.29,267.2,Office,3578561.0,42757.0,15365.0,3636683.0,0.0,256865235.1,77,2481300,256865235.1,70.63173642024888,0.009060591753529246,0.027292343049971638,1
185,1969,1,100,74.7,32200.0,322.0,5271022.1,2852.9,1.7,2851.2,476727.0,12887.4,27.03,165.1,Multifamily Housing,464912.0,11602.0,8670.0,485184.0,0.06636657433056325,18508979.7,26,4040953,18508979.7,38.14837195785516,0.005880037264213165,0.026561881677878908,0
186,1987,1,95,87.2,1509156.6,16401.7,22351858.9,8485.8,80.2,8405.7,1123664.0,0.0,0.0,235.5,Office,1123664.0,0.0,0.0,1123664.0,1.3430675006051631,75888379.5,67,4868360,75888379.5,67.53654072747726,0.007551901636076264,0.0,1
187,1965,1,40,73.0,0.0,0.0,3649408.0,1771.3,0.0,1771.3,297503.0,0.0,0.0,168.9,Multifamily Housing,166591.0,83150.0,34317.0,284058.0,0.0,12451781.6,69,4956927,12451781.6,43.835349118841926,0.006235698343296087,0.0,0
188,1973,1,95,174.1,0.0,0.0,9099545.0,7386.4,0.0,7386.4,566858.0,0.0,0.0,317.3,Office,549144.0,17714.0,0.0,566858.0,0.0,31541722.0,74,4408813,31541722.0,55.64307463244763,0.013030423845125233,0.0,1
189,1902,1,25,23.9,0.0,0.0,0.0,191.1,0.0,191.1,107751.0,633.9,5.88,42.5,Office,107751.0,0.0,0.0,107751.0,0.0,763844.9,100,2273786,763844.9,7.08898200480738,0.0017735334242837653,0.005883008046329036,1
190,1989,1,100,117.7,2216900.0,22169.0,42885001.3,16570.7,117.8,16453.0,1625483.0,37796.1,23.25,317.2,Office,1345237.0,170224.0,58978.0,1574439.0,1.4080570920816875,147566239.8,76,5499315,147566239.8,93.72623505896387,0.010524828208650827,0.02400607454464733,1
191,1926,1,100,69.0,0.0,0.0,4558795.4,1706.7,0.0,1706.7,281755.0,0.0,0.0,191.3,Office,281755.0,0.0,0.0,281755.0,0.0,15756700.9,67,5865254,15756700.9,55.92341182942628,0.006057390285886675,0.0,1
192,1902,1,100,117.1,0.0,0.0,1958113.7,952.3,0.0,952.3,100000.0,8030.2,80.3,269.1,Hotel,100000.0,0.0,0.0,100000.0,0.0,6620851.3,48,2674131,6620851.3,66.208513,0.009523,0.080302,2
193,2004,1,100,96.0,0.0,0.0,1058855.4,650.7,0.0,650.7,86839.0,0.0,0.0,197.4,Multifamily Housing,83916.0,2923.0,0.0,86839.0,0.0,3668300.8,4,4043730,3668300.8,42.24255000633356,0.007493177028754362,0.0,0
194,1900,1,100,48.9,925.0,10.3,494026.4,248.9,87.1,161.8,59650.0,382.0,6.4,111.7,Office,59650.0,0.0,0.0,59650.0,0.01550712489522213,1743615.8,92,2739916,1743615.8,29.23077619446773,0.0041726739312657165,0.006404023470243085,1
195,1931,1,100,99.4,5260797.1,57118.8,25188174.5,8801.0,279.4,8521.5,1000585.0,1419.3,1.42,285.1,Multifamily Housing,813470.0,122875.0,43240.0,979585.0,5.370434520740925,85942061.8,1,5975217,85942061.8,87.73313372499578,0.008984416870409408,0.0014488788619670574,0
